"tick","Susceptible Count","Infected Count"
16042.0,0,65
16043.0,0,65
16044.0,0,65
16045.0,0,65
16046.0,0,65
16047.0,0,65
16048.0,0,65
16049.0,0,65
16050.0,0,65
16051.0,0,65
16052.0,0,65
16053.0,0,65
16054.0,0,65
16055.0,0,65
16056.0,0,65
16057.0,0,65
16058.0,0,65
16059.0,0,65
16060.0,0,65
16061.0,0,65
16062.0,0,65
16063.0,0,65
16064.0,0,65
16065.0,0,65
16066.0,0,65
16067.0,0,65
16068.0,0,65
16069.0,0,65
16070.0,0,65
16071.0,0,65
16072.0,0,65
16073.0,0,65
16074.0,0,65
16075.0,0,65
16076.0,0,65
16077.0,0,65
16078.0,0,65
16079.0,0,65
16080.0,0,65
16081.0,0,65
16082.0,0,65
16083.0,0,65
16084.0,0,65
16085.0,0,65
16086.0,0,65
16087.0,0,65
16088.0,0,65
16089.0,0,65
16090.0,0,65
16091.0,0,65
16092.0,0,65
16093.0,0,65
16094.0,0,65
16095.0,0,65
16096.0,0,65
16097.0,0,65
16098.0,0,65
16099.0,0,65
16100.0,0,65
16101.0,0,65
16102.0,0,65
16103.0,0,65
16104.0,0,65
16105.0,0,65
16106.0,0,65
16107.0,0,65
16108.0,0,65
16109.0,0,65
16110.0,0,65
16111.0,0,65
16112.0,0,65
16113.0,0,65
16114.0,0,65
16115.0,0,65
16116.0,0,65
16117.0,0,65
16118.0,0,65
16119.0,0,65
16120.0,0,65
16121.0,0,65
16122.0,0,65
16123.0,0,65
16124.0,0,65
16125.0,0,65
16126.0,0,65
16127.0,0,65
16128.0,0,65
16129.0,0,65
16130.0,0,65
16131.0,0,65
16132.0,0,65
16133.0,0,65
16134.0,0,65
16135.0,0,65
16136.0,0,65
16137.0,0,65
16138.0,0,65
16139.0,0,65
16140.0,0,65
16141.0,0,65
16142.0,0,65
16143.0,0,65
16144.0,0,65
16145.0,0,65
16146.0,0,65
16147.0,0,65
16148.0,0,65
16149.0,0,65
16150.0,0,65
16151.0,0,65
16152.0,0,65
16153.0,0,65
16154.0,0,65
16155.0,0,65
16156.0,0,65
16157.0,0,65
16158.0,0,65
16159.0,0,65
16160.0,0,65
16161.0,0,65
16162.0,0,65
16163.0,0,65
16164.0,0,65
16165.0,0,65
16166.0,0,65
16167.0,0,65
16168.0,0,65
16169.0,0,65
16170.0,0,65
16171.0,0,65
16172.0,0,65
16173.0,0,65
16174.0,0,65
16175.0,0,65
16176.0,0,65
16177.0,0,65
16178.0,0,65
16179.0,0,65
16180.0,0,65
16181.0,0,65
16182.0,0,65
16183.0,0,65
16184.0,0,65
16185.0,0,65
16186.0,0,65
16187.0,0,65
16188.0,0,65
16189.0,0,65
16190.0,0,65
16191.0,0,65
16192.0,0,65
16193.0,0,65
16194.0,0,65
16195.0,0,65
16196.0,0,65
16197.0,0,65
16198.0,0,65
16199.0,0,65
16200.0,0,65
16201.0,0,65
16202.0,0,65
16203.0,0,65
16204.0,0,65
16205.0,0,65
16206.0,0,65
16207.0,0,65
16208.0,0,65
16209.0,0,65
16210.0,0,65
16211.0,0,65
16212.0,0,65
16213.0,0,65
16214.0,0,65
16215.0,0,65
16216.0,0,65
16217.0,0,65
16218.0,0,65
16219.0,0,65
16220.0,0,65
16221.0,0,65
16222.0,0,65
16223.0,0,65
16224.0,0,65
16225.0,0,65
16226.0,0,65
16227.0,0,65
16228.0,0,65
16229.0,0,65
16230.0,0,65
16231.0,0,65
16232.0,0,65
16233.0,0,65
16234.0,0,65
16235.0,0,65
16236.0,0,65
16237.0,0,65
16238.0,0,65
16239.0,0,65
16240.0,0,65
16241.0,0,65
16242.0,0,65
16243.0,0,65
16244.0,0,65
16245.0,0,65
16246.0,0,65
16247.0,0,65
16248.0,0,65
16249.0,0,65
16250.0,0,65
16251.0,0,65
16252.0,0,65
16253.0,0,65
16254.0,0,65
16255.0,0,65
16256.0,0,65
16257.0,0,65
16258.0,0,65
16259.0,0,65
16260.0,0,65
16261.0,0,65
16262.0,0,65
16263.0,0,65
16264.0,0,65
16265.0,0,65
16266.0,0,65
16267.0,0,65
16268.0,0,65
16269.0,0,65
16270.0,0,65
16271.0,0,65
16272.0,0,65
16273.0,0,65
16274.0,0,65
16275.0,0,65
16276.0,0,65
16277.0,0,65
16278.0,0,65
16279.0,0,65
16280.0,0,65
16281.0,0,65
16282.0,0,65
16283.0,0,65
16284.0,0,65
16285.0,0,65
16286.0,0,65
16287.0,0,65
16288.0,0,65
16289.0,0,65
16290.0,0,65
16291.0,0,65
16292.0,0,65
16293.0,0,65
16294.0,0,65
16295.0,0,65
16296.0,0,65
16297.0,0,65
16298.0,0,65
16299.0,0,65
16300.0,0,65
16301.0,0,65
16302.0,0,65
16303.0,0,65
16304.0,0,65
16305.0,0,65
16306.0,0,65
16307.0,0,65
16308.0,0,65
16309.0,0,65
16310.0,0,65
16311.0,0,65
16312.0,0,65
16313.0,0,65
16314.0,0,65
16315.0,0,65
16316.0,0,65
16317.0,0,65
16318.0,0,65
16319.0,0,65
16320.0,0,65
16321.0,0,65
16322.0,0,65
16323.0,0,65
16324.0,0,65
16325.0,0,65
16326.0,0,65
16327.0,0,65
16328.0,0,65
16329.0,0,65
16330.0,0,65
16331.0,0,65
16332.0,0,65
16333.0,0,65
16334.0,0,65
16335.0,0,65
16336.0,0,65
16337.0,0,65
16338.0,0,65
16339.0,0,65
16340.0,0,65
16341.0,0,65
16342.0,0,65
16343.0,0,65
16344.0,0,65
16345.0,0,65
16346.0,0,65
16347.0,0,65
16348.0,0,65
16349.0,0,65
16350.0,0,65
16351.0,0,65
16352.0,0,65
16353.0,0,65
16354.0,0,65
16355.0,0,65
16356.0,0,65
16357.0,0,65
16358.0,0,65
16359.0,0,65
16360.0,0,65
16361.0,0,65
16362.0,0,65
16363.0,0,65
16364.0,0,65
16365.0,0,65
16366.0,0,65
16367.0,0,65
16368.0,0,65
16369.0,0,65
16370.0,0,65
16371.0,0,65
16372.0,0,65
16373.0,0,65
16374.0,0,65
16375.0,0,65
16376.0,0,65
16377.0,0,65
16378.0,0,65
16379.0,0,65
16380.0,0,65
16381.0,0,65
16382.0,0,65
16383.0,0,65
16384.0,0,65
16385.0,0,65
16386.0,0,65
16387.0,0,65
16388.0,0,65
16389.0,0,65
16390.0,0,65
16391.0,0,65
16392.0,0,65
16393.0,0,65
16394.0,0,65
16395.0,0,65
16396.0,0,65
16397.0,0,65
16398.0,0,65
16399.0,0,65
16400.0,0,65
16401.0,0,65
16402.0,0,65
16403.0,0,65
16404.0,0,65
16405.0,0,65
16406.0,0,65
16407.0,0,65
16408.0,0,65
16409.0,0,65
16410.0,0,65
16411.0,0,65
16412.0,0,65
16413.0,0,65
16414.0,0,65
16415.0,0,65
16416.0,0,65
16417.0,0,65
16418.0,0,65
16419.0,0,65
16420.0,0,65
16421.0,0,65
16422.0,0,65
16423.0,0,65
16424.0,0,65
16425.0,0,65
16426.0,0,65
16427.0,0,65
16428.0,0,65
16429.0,0,65
16430.0,0,65
16431.0,0,65
16432.0,0,65
16433.0,0,65
16434.0,0,65
16435.0,0,65
16436.0,0,65
16437.0,0,65
16438.0,0,65
16439.0,0,65
16440.0,0,65
16441.0,0,65
16442.0,0,65
16443.0,0,65
16444.0,0,65
16445.0,0,65
16446.0,0,65
16447.0,0,65
16448.0,0,65
16449.0,0,65
16450.0,0,65
16451.0,0,65
16452.0,0,65
16453.0,0,65
16454.0,0,65
16455.0,0,65
16456.0,0,65
16457.0,0,65
16458.0,0,65
16459.0,0,65
16460.0,0,65
16461.0,0,65
16462.0,0,65
16463.0,0,65
16464.0,0,65
16465.0,0,65
16466.0,0,65
16467.0,0,65
16468.0,0,65
16469.0,0,65
16470.0,0,65
16471.0,0,65
16472.0,0,65
16473.0,0,65
16474.0,0,65
16475.0,0,65
16476.0,0,65
16477.0,0,65
16478.0,0,65
16479.0,0,65
16480.0,0,65
16481.0,0,65
16482.0,0,65
16483.0,0,65
16484.0,0,65
16485.0,0,65
16486.0,0,65
16487.0,0,65
16488.0,0,65
16489.0,0,65
16490.0,0,65
16491.0,0,65
16492.0,0,65
16493.0,0,65
16494.0,0,65
16495.0,0,65
16496.0,0,65
16497.0,0,65
16498.0,0,65
16499.0,0,65
16500.0,0,65
16501.0,0,65
16502.0,0,65
16503.0,0,65
16504.0,0,65
16505.0,0,65
16506.0,0,65
16507.0,0,65
16508.0,0,65
16509.0,0,65
16510.0,0,65
16511.0,0,65
16512.0,0,65
16513.0,0,65
16514.0,0,65
16515.0,0,65
16516.0,0,65
16517.0,0,65
16518.0,0,65
16519.0,0,65
16520.0,0,65
16521.0,0,65
16522.0,0,65
16523.0,0,65
16524.0,0,65
16525.0,0,65
16526.0,0,65
16527.0,0,65
16528.0,0,65
16529.0,0,65
16530.0,0,65
16531.0,0,65
16532.0,0,65
16533.0,0,65
16534.0,0,65
16535.0,0,65
16536.0,0,65
16537.0,0,65
16538.0,0,65
16539.0,0,65
16540.0,0,65
16541.0,0,65
16542.0,0,65
16543.0,0,65
16544.0,0,65
16545.0,0,65
16546.0,0,65
16547.0,0,65
16548.0,0,65
16549.0,0,65
16550.0,0,65
16551.0,0,65
16552.0,0,65
16553.0,0,65
16554.0,0,65
16555.0,0,65
16556.0,0,65
16557.0,0,65
16558.0,0,65
16559.0,0,65
16560.0,0,65
16561.0,0,65
16562.0,0,65
16563.0,0,65
16564.0,0,65
16565.0,0,65
16566.0,0,65
16567.0,0,65
16568.0,0,65
16569.0,0,65
16570.0,0,65
16571.0,0,65
16572.0,0,65
16573.0,0,65
16574.0,0,65
16575.0,0,65
16576.0,0,65
16577.0,0,65
16578.0,0,65
16579.0,0,65
16580.0,0,65
16581.0,0,65
16582.0,0,65
16583.0,0,65
16584.0,0,65
16585.0,0,65
16586.0,0,65
16587.0,0,65
16588.0,0,65
16589.0,0,65
16590.0,0,65
16591.0,0,65
16592.0,0,65
16593.0,0,65
16594.0,0,65
16595.0,0,65
16596.0,0,65
16597.0,0,65
16598.0,0,65
16599.0,0,65
16600.0,0,65
16601.0,0,65
16602.0,0,65
16603.0,0,65
16604.0,0,65
16605.0,0,65
16606.0,0,65
16607.0,0,65
16608.0,0,65
16609.0,0,65
16610.0,0,65
16611.0,0,65
16612.0,0,65
16613.0,0,65
16614.0,0,65
16615.0,0,65
16616.0,0,65
16617.0,0,65
16618.0,0,65
16619.0,0,65
16620.0,0,65
16621.0,0,65
16622.0,0,65
16623.0,0,65
16624.0,0,65
16625.0,0,65
16626.0,0,65
16627.0,0,65
16628.0,0,65
16629.0,0,65
16630.0,0,65
16631.0,0,65
16632.0,0,65
16633.0,0,65
16634.0,0,65
16635.0,0,65
16636.0,0,65
16637.0,0,65
16638.0,0,65
16639.0,0,65
16640.0,0,65
16641.0,0,65
16642.0,0,65
16643.0,0,65
16644.0,0,65
16645.0,0,65
16646.0,0,65
16647.0,0,65
16648.0,0,65
16649.0,0,65
16650.0,0,65
16651.0,0,65
16652.0,0,65
16653.0,0,65
16654.0,0,65
16655.0,0,65
16656.0,0,65
16657.0,0,65
16658.0,0,65
16659.0,0,65
16660.0,0,65
16661.0,0,65
16662.0,0,65
16663.0,0,65
16664.0,0,65
16665.0,0,65
16666.0,0,65
16667.0,0,65
16668.0,0,65
16669.0,0,65
16670.0,0,65
16671.0,0,65
16672.0,0,65
16673.0,0,65
16674.0,0,65
16675.0,0,65
16676.0,0,65
16677.0,0,65
16678.0,0,65
16679.0,0,65
16680.0,0,65
16681.0,0,65
16682.0,0,65
16683.0,0,65
16684.0,0,65
16685.0,0,65
16686.0,0,65
16687.0,0,65
16688.0,0,65
16689.0,0,65
16690.0,0,65
16691.0,0,65
16692.0,0,65
16693.0,0,65
16694.0,0,65
16695.0,0,65
16696.0,0,65
16697.0,0,65
16698.0,0,65
16699.0,0,65
16700.0,0,65
16701.0,0,65
16702.0,0,65
16703.0,0,65
16704.0,0,65
16705.0,0,65
16706.0,0,65
16707.0,0,65
16708.0,0,65
16709.0,0,65
16710.0,0,65
16711.0,0,65
16712.0,0,65
16713.0,0,65
16714.0,0,65
16715.0,0,65
16716.0,0,65
16717.0,0,65
16718.0,0,65
16719.0,0,65
16720.0,0,65
16721.0,0,65
16722.0,0,65
16723.0,0,65
16724.0,0,65
16725.0,0,65
16726.0,0,65
16727.0,0,65
16728.0,0,65
16729.0,0,65
16730.0,0,65
16731.0,0,65
16732.0,0,65
16733.0,0,65
16734.0,0,65
16735.0,0,65
16736.0,0,65
16737.0,0,65
16738.0,0,65
16739.0,0,65
16740.0,0,65
16741.0,0,65
16742.0,0,65
16743.0,0,65
16744.0,0,65
16745.0,0,65
16746.0,0,65
16747.0,0,65
16748.0,0,65
16749.0,0,65
16750.0,0,65
16751.0,0,65
16752.0,0,65
16753.0,0,65
16754.0,0,65
16755.0,0,65
16756.0,0,65
16757.0,0,65
16758.0,0,65
16759.0,0,65
16760.0,0,65
16761.0,0,65
16762.0,0,65
16763.0,0,65
16764.0,0,65
16765.0,0,65
16766.0,0,65
16767.0,0,65
16768.0,0,65
16769.0,0,65
16770.0,0,65
16771.0,0,65
16772.0,0,65
16773.0,0,65
16774.0,0,65
16775.0,0,65
16776.0,0,65
16777.0,0,65
16778.0,0,65
16779.0,0,65
16780.0,0,65
16781.0,0,65
16782.0,0,65
16783.0,0,65
16784.0,0,65
16785.0,0,65
16786.0,0,65
16787.0,0,65
16788.0,0,65
16789.0,0,65
16790.0,0,65
16791.0,0,65
16792.0,0,65
16793.0,0,65
16794.0,0,65
16795.0,0,65
16796.0,0,65
16797.0,0,65
16798.0,0,65
16799.0,0,65
16800.0,0,65
16801.0,0,65
16802.0,0,65
16803.0,0,65
16804.0,0,65
16805.0,0,65
16806.0,0,65
16807.0,0,65
16808.0,0,65
16809.0,0,65
16810.0,0,65
16811.0,0,65
16812.0,0,65
16813.0,0,65
16814.0,0,65
16815.0,0,65
16816.0,0,65
16817.0,0,65
16818.0,0,65
16819.0,0,65
16820.0,0,65
16821.0,0,65
16822.0,0,65
16823.0,0,65
16824.0,0,65
16825.0,0,65
16826.0,0,65
16827.0,0,65
16828.0,0,65
16829.0,0,65
16830.0,0,65
16831.0,0,65
16832.0,0,65
16833.0,0,65
16834.0,0,65
16835.0,0,65
16836.0,0,65
16837.0,0,65
16838.0,0,65
16839.0,0,65
16840.0,0,65
16841.0,0,65
16842.0,0,65
16843.0,0,65
16844.0,0,65
16845.0,0,65
16846.0,0,65
16847.0,0,65
16848.0,0,65
16849.0,0,65
16850.0,0,65
16851.0,0,65
16852.0,0,65
16853.0,0,65
16854.0,0,65
16855.0,0,65
16856.0,0,65
16857.0,0,65
16858.0,0,65
16859.0,0,65
16860.0,0,65
16861.0,0,65
16862.0,0,65
16863.0,0,65
16864.0,0,65
16865.0,0,65
16866.0,0,65
16867.0,0,65
16868.0,0,65
16869.0,0,65
16870.0,0,65
16871.0,0,65
16872.0,0,65
16873.0,0,65
16874.0,0,65
16875.0,0,65
16876.0,0,65
16877.0,0,65
16878.0,0,65
16879.0,0,65
16880.0,0,65
16881.0,0,65
16882.0,0,65
16883.0,0,65
16884.0,0,65
16885.0,0,65
16886.0,0,65
16887.0,0,65
16888.0,0,65
16889.0,0,65
16890.0,0,65
16891.0,0,65
16892.0,0,65
16893.0,0,65
16894.0,0,65
16895.0,0,65
16896.0,0,65
16897.0,0,65
16898.0,0,65
16899.0,0,65
16900.0,0,65
16901.0,0,65
16902.0,0,65
16903.0,0,65
16904.0,0,65
16905.0,0,65
16906.0,0,65
16907.0,0,65
16908.0,0,65
16909.0,0,65
16910.0,0,65
16911.0,0,65
16912.0,0,65
16913.0,0,65
16914.0,0,65
16915.0,0,65
16916.0,0,65
16917.0,0,65
16918.0,0,65
16919.0,0,65
16920.0,0,65
16921.0,0,65
16922.0,0,65
16923.0,0,65
16924.0,0,65
16925.0,0,65
16926.0,0,65
16927.0,0,65
16928.0,0,65
16929.0,0,65
16930.0,0,65
16931.0,0,65
16932.0,0,65
16933.0,0,65
16934.0,0,65
16935.0,0,65
16936.0,0,65
16937.0,0,65
16938.0,0,65
16939.0,0,65
16940.0,0,65
16941.0,0,65
16942.0,0,65
16943.0,0,65
16944.0,0,65
16945.0,0,65
16946.0,0,65
16947.0,0,65
16948.0,0,65
16949.0,0,65
16950.0,0,65
16951.0,0,65
16952.0,0,65
16953.0,0,65
16954.0,0,65
16955.0,0,65
16956.0,0,65
16957.0,0,65
16958.0,0,65
16959.0,0,65
16960.0,0,65
16961.0,0,65
16962.0,0,65
16963.0,0,65
16964.0,0,65
16965.0,0,65
16966.0,0,65
16967.0,0,65
16968.0,0,65
16969.0,0,65
16970.0,0,65
16971.0,0,65
16972.0,0,65
16973.0,0,65
16974.0,0,65
16975.0,0,65
16976.0,0,65
16977.0,0,65
16978.0,0,65
16979.0,0,65
16980.0,0,65
16981.0,0,65
16982.0,0,65
16983.0,0,65
16984.0,0,65
16985.0,0,65
16986.0,0,65
16987.0,0,65
16988.0,0,65
16989.0,0,65
16990.0,0,65
16991.0,0,65
16992.0,0,65
16993.0,0,65
16994.0,0,65
16995.0,0,65
16996.0,0,65
16997.0,0,65
16998.0,0,65
16999.0,0,65
17000.0,0,65
17001.0,0,65
17002.0,0,65
17003.0,0,65
17004.0,0,65
17005.0,0,65
17006.0,0,65
17007.0,0,65
17008.0,0,65
17009.0,0,65
17010.0,0,65
17011.0,0,65
17012.0,0,65
17013.0,0,65
17014.0,0,65
17015.0,0,65
17016.0,0,65
17017.0,0,65
17018.0,0,65
17019.0,0,65
17020.0,0,65
17021.0,0,65
17022.0,0,65
17023.0,0,65
17024.0,0,65
17025.0,0,65
17026.0,0,65
17027.0,0,65
17028.0,0,65
17029.0,0,65
17030.0,0,65
17031.0,0,65
17032.0,0,65
17033.0,0,65
17034.0,0,65
17035.0,0,65
17036.0,0,65
17037.0,0,65
17038.0,0,65
17039.0,0,65
17040.0,0,65
17041.0,0,65
17042.0,0,65
17043.0,0,65
17044.0,0,65
17045.0,0,65
17046.0,0,65
17047.0,0,65
17048.0,0,65
17049.0,0,65
17050.0,0,65
17051.0,0,65
17052.0,0,65
17053.0,0,65
17054.0,0,65
17055.0,0,65
17056.0,0,65
17057.0,0,65
17058.0,0,65
17059.0,0,65
17060.0,0,65
17061.0,0,65
17062.0,0,65
17063.0,0,65
17064.0,0,65
17065.0,0,65
17066.0,0,65
17067.0,0,65
17068.0,0,65
17069.0,0,65
17070.0,0,65
17071.0,0,65
17072.0,0,65
17073.0,0,65
17074.0,0,65
17075.0,0,65
17076.0,0,65
17077.0,0,65
17078.0,0,65
17079.0,0,65
17080.0,0,65
17081.0,0,65
17082.0,0,65
17083.0,0,65
17084.0,0,65
17085.0,0,65
17086.0,0,65
17087.0,0,65
17088.0,0,65
17089.0,0,65
17090.0,0,65
17091.0,0,65
17092.0,0,65
17093.0,0,65
17094.0,0,65
17095.0,0,65
17096.0,0,65
17097.0,0,65
17098.0,0,65
17099.0,0,65
17100.0,0,65
17101.0,0,65
17102.0,0,65
17103.0,0,65
17104.0,0,65
17105.0,0,65
17106.0,0,65
17107.0,0,65
17108.0,0,65
17109.0,0,65
17110.0,0,65
17111.0,0,65
17112.0,0,65
17113.0,0,65
17114.0,0,65
17115.0,0,65
17116.0,0,65
17117.0,0,65
17118.0,0,65
17119.0,0,65
17120.0,0,65
17121.0,0,65
17122.0,0,65
17123.0,0,65
17124.0,0,65
17125.0,0,65
17126.0,0,65
17127.0,0,65
17128.0,0,65
17129.0,0,65
17130.0,0,65
17131.0,0,65
17132.0,0,65
17133.0,0,65
17134.0,0,65
17135.0,0,65
17136.0,0,65
17137.0,0,65
17138.0,0,65
17139.0,0,65
17140.0,0,65
17141.0,0,65
17142.0,0,65
17143.0,0,65
17144.0,0,65
17145.0,0,65
17146.0,0,65
17147.0,0,65
17148.0,0,65
17149.0,0,65
17150.0,0,65
17151.0,0,65
17152.0,0,65
17153.0,0,65
17154.0,0,65
17155.0,0,65
17156.0,0,65
17157.0,0,65
17158.0,0,65
17159.0,0,65
17160.0,0,65
17161.0,0,65
17162.0,0,65
17163.0,0,65
17164.0,0,65
17165.0,0,65
17166.0,0,65
17167.0,0,65
17168.0,0,65
17169.0,0,65
17170.0,0,65
17171.0,0,65
17172.0,0,65
17173.0,0,65
17174.0,0,65
17175.0,0,65
17176.0,0,65
17177.0,0,65
17178.0,0,65
17179.0,0,65
17180.0,0,65
17181.0,0,65
17182.0,0,65
17183.0,0,65
17184.0,0,65
17185.0,0,65
17186.0,0,65
17187.0,0,65
17188.0,0,65
17189.0,0,65
17190.0,0,65
17191.0,0,65
17192.0,0,65
17193.0,0,65
17194.0,0,65
17195.0,0,65
17196.0,0,65
17197.0,0,65
17198.0,0,65
17199.0,0,65
17200.0,0,65
17201.0,0,65
17202.0,0,65
17203.0,0,65
17204.0,0,65
17205.0,0,65
17206.0,0,65
17207.0,0,65
17208.0,0,65
17209.0,0,65
17210.0,0,65
17211.0,0,65
17212.0,0,65
17213.0,0,65
17214.0,0,65
17215.0,0,65
17216.0,0,65
17217.0,0,65
17218.0,0,65
17219.0,0,65
17220.0,0,65
17221.0,0,65
17222.0,0,65
17223.0,0,65
17224.0,0,65
17225.0,0,65
17226.0,0,65
17227.0,0,65
17228.0,0,65
17229.0,0,65
17230.0,0,65
17231.0,0,65
17232.0,0,65
17233.0,0,65
17234.0,0,65
17235.0,0,65
17236.0,0,65
17237.0,0,65
17238.0,0,65
17239.0,0,65
17240.0,0,65
17241.0,0,65
17242.0,0,65
17243.0,0,65
17244.0,0,65
17245.0,0,65
17246.0,0,65
17247.0,0,65
17248.0,0,65
17249.0,0,65
17250.0,0,65
17251.0,0,65
17252.0,0,65
17253.0,0,65
17254.0,0,65
17255.0,0,65
17256.0,0,65
17257.0,0,65
17258.0,0,65
17259.0,0,65
17260.0,0,65
17261.0,0,65
17262.0,0,65
17263.0,0,65
17264.0,0,65
17265.0,0,65
17266.0,0,65
17267.0,0,65
17268.0,0,65
17269.0,0,65
17270.0,0,65
17271.0,0,65
17272.0,0,65
17273.0,0,65
17274.0,0,65
17275.0,0,65
17276.0,0,65
17277.0,0,65
17278.0,0,65
17279.0,0,65
17280.0,0,65
17281.0,0,65
17282.0,0,65
17283.0,0,65
17284.0,0,65
17285.0,0,65
17286.0,0,65
17287.0,0,65
17288.0,0,65
17289.0,0,65
17290.0,0,65
17291.0,0,65
17292.0,0,65
17293.0,0,65
17294.0,0,65
17295.0,0,65
17296.0,0,65
17297.0,0,65
17298.0,0,65
17299.0,0,65
17300.0,0,65
17301.0,0,65
17302.0,0,65
17303.0,0,65
17304.0,0,65
17305.0,0,65
17306.0,0,65
17307.0,0,65
17308.0,0,65
17309.0,0,65
17310.0,0,65
17311.0,0,65
17312.0,0,65
17313.0,0,65
17314.0,0,65
17315.0,0,65
17316.0,0,65
17317.0,0,65
17318.0,0,65
17319.0,0,65
17320.0,0,65
17321.0,0,65
17322.0,0,65
17323.0,0,65
17324.0,0,65
17325.0,0,65
17326.0,0,65
17327.0,0,65
17328.0,0,65
17329.0,0,65
17330.0,0,65
17331.0,0,65
17332.0,0,65
17333.0,0,65
17334.0,0,65
17335.0,0,65
17336.0,0,65
17337.0,0,65
17338.0,0,65
17339.0,0,65
17340.0,0,65
17341.0,0,65
17342.0,0,65
17343.0,0,65
17344.0,0,65
17345.0,0,65
17346.0,0,65
17347.0,0,65
17348.0,0,65
17349.0,0,65
17350.0,0,65
17351.0,0,65
17352.0,0,65
17353.0,0,65
17354.0,0,65
17355.0,0,65
17356.0,0,65
17357.0,0,65
17358.0,0,65
17359.0,0,65
17360.0,0,65
17361.0,0,65
17362.0,0,65
17363.0,0,65
17364.0,0,65
17365.0,0,65
17366.0,0,65
17367.0,0,65
17368.0,0,65
17369.0,0,65
17370.0,0,65
17371.0,0,65
17372.0,0,65
17373.0,0,65
17374.0,0,65
17375.0,0,65
17376.0,0,65
17377.0,0,65
17378.0,0,65
17379.0,0,65
17380.0,0,65
17381.0,0,65
17382.0,0,65
17383.0,0,65
17384.0,0,65
17385.0,0,65
17386.0,0,65
17387.0,0,65
17388.0,0,65
17389.0,0,65
17390.0,0,65
17391.0,0,65
17392.0,0,65
17393.0,0,65
17394.0,0,65
17395.0,0,65
17396.0,0,65
17397.0,0,65
17398.0,0,65
17399.0,0,65
17400.0,0,65
17401.0,0,65
17402.0,0,65
17403.0,0,65
17404.0,0,65
17405.0,0,65
17406.0,0,65
17407.0,0,65
17408.0,0,65
17409.0,0,65
17410.0,0,65
17411.0,0,65
17412.0,0,65
17413.0,0,65
17414.0,0,65
17415.0,0,65
17416.0,0,65
17417.0,0,65
17418.0,0,65
17419.0,0,65
17420.0,0,65
17421.0,0,65
17422.0,0,65
17423.0,0,65
17424.0,0,65
17425.0,0,65
17426.0,0,65
17427.0,0,65
17428.0,0,65
17429.0,0,65
17430.0,0,65
17431.0,0,65
17432.0,0,65
17433.0,0,65
17434.0,0,65
17435.0,0,65
17436.0,0,65
17437.0,0,65
17438.0,0,65
17439.0,0,65
17440.0,0,65
17441.0,0,65
17442.0,0,65
17443.0,0,65
17444.0,0,65
17445.0,0,65
17446.0,0,65
17447.0,0,65
17448.0,0,65
17449.0,0,65
17450.0,0,65
17451.0,0,65
17452.0,0,65
17453.0,0,65
17454.0,0,65
17455.0,0,65
17456.0,0,65
17457.0,0,65
17458.0,0,65
17459.0,0,65
17460.0,0,65
17461.0,0,65
17462.0,0,65
17463.0,0,65
17464.0,0,65
17465.0,0,65
17466.0,0,65
17467.0,0,65
17468.0,0,65
17469.0,0,65
17470.0,0,65
17471.0,0,65
17472.0,0,65
17473.0,0,65
17474.0,0,65
17475.0,0,65
17476.0,0,65
17477.0,0,65
17478.0,0,65
17479.0,0,65
17480.0,0,65
17481.0,0,65
17482.0,0,65
17483.0,0,65
17484.0,0,65
17485.0,0,65
17486.0,0,65
17487.0,0,65
17488.0,0,65
17489.0,0,65
17490.0,0,65
17491.0,0,65
17492.0,0,65
17493.0,0,65
17494.0,0,65
17495.0,0,65
17496.0,0,65
17497.0,0,65
17498.0,0,65
17499.0,0,65
17500.0,0,65
17501.0,0,65
17502.0,0,65
17503.0,0,65
17504.0,0,65
17505.0,0,65
17506.0,0,65
17507.0,0,65
17508.0,0,65
17509.0,0,65
17510.0,0,65
17511.0,0,65
17512.0,0,65
17513.0,0,65
17514.0,0,65
17515.0,0,65
17516.0,0,65
17517.0,0,65
17518.0,0,65
17519.0,0,65
17520.0,0,65
17521.0,0,65
17522.0,0,65
17523.0,0,65
17524.0,0,65
17525.0,0,65
17526.0,0,65
17527.0,0,65
17528.0,0,65
17529.0,0,65
17530.0,0,65
17531.0,0,65
17532.0,0,65
17533.0,0,65
17534.0,0,65
17535.0,0,65
17536.0,0,65
17537.0,0,65
17538.0,0,65
17539.0,0,65
17540.0,0,65
17541.0,0,65
17542.0,0,65
17543.0,0,65
17544.0,0,65
17545.0,0,65
17546.0,0,65
17547.0,0,65
17548.0,0,65
17549.0,0,65
17550.0,0,65
17551.0,0,65
17552.0,0,65
17553.0,0,65
17554.0,0,65
17555.0,0,65
17556.0,0,65
17557.0,0,65
17558.0,0,65
17559.0,0,65
17560.0,0,65
17561.0,0,65
17562.0,0,65
17563.0,0,65
17564.0,0,65
17565.0,0,65
17566.0,0,65
17567.0,0,65
17568.0,0,65
17569.0,0,65
17570.0,0,65
17571.0,0,65
17572.0,0,65
17573.0,0,65
17574.0,0,65
17575.0,0,65
17576.0,0,65
17577.0,0,65
17578.0,0,65
17579.0,0,65
17580.0,0,65
17581.0,0,65
17582.0,0,65
17583.0,0,65
17584.0,0,65
17585.0,0,65
17586.0,0,65
17587.0,0,65
17588.0,0,65
17589.0,0,65
17590.0,0,65
17591.0,0,65
17592.0,0,65
17593.0,0,65
17594.0,0,65
